CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
05020107040500|Dual fuel Diesel Electric Fleet > LNG > Dual Fuel Diesel Electric||05020107040000|06|Y|Y,Q,M|C
05020107040600|2-Stroke Dual Fuel (High Pressure) Fleet > LNG > 2-Stroke Dual Fuel (High Pressure)||05020107040000|06|Y|Y,Q,M|C
05020107040700|2-Stroke Dual Fuel (Low Pressure) Fleet > LNG > 2-Stroke Dual Fuel (Low Pressure)||05020107040000|06|Y|Y,Q,M|C
05020107040800|Diesel Electric Fleet > LNG > Diesel Electric||05020107040000|06|Y|Y,Q,M|C
05020107050000|FSRU||05020107000000|05|N||
05020107050100|FSRU Fleet Development||05020107050000|06|Y|Y,Q,M|C
05020108000000|LPG||05020100000000|04|N||
05020108010000|LPG General||05020108000000|05|N||
05020108010100|LPG Fleet Growth||05020108010000|06|Y|Y,Q,M|C
05020108010200|Total LPG Fleet Development||05020108010000|06|Y|Y,Q,M|C
05020108020000|LPG 65K+ Cu. M.||05020108000000|05|N||
05020108020100|65,000+ Cu. M. LPG Fleet Development||05020108020000|06|Y|Y,Q,M|C
05020108020200|65,000+ Cu. M. LPG Fleet Growth||05020108020000|06|Y|Y,Q,M|C
05020108030000|LPG 45K-65K Cu. M.||05020108000000|05|N||
05020108030100|45-64,999 Cu. M. LPG Fleet Development||05020108030000|06|Y|Y,Q,M|C
05020108030200|45-64,999 Cu. M. LPG Fleet Growth||05020108030000|06|Y|Y,Q,M|C
05020108040000|LPG 20K-45K Cu. M.||05020108000000|05|N||
05020108040100|20-44,999 Cu. M. LPG Fleet Development||05020108040000|06|Y|Y,Q,M|C
05020108040200|20-44,999 Cu. M. LPG Fleet Growth||05020108040000|06|Y|Y,Q,M|C
05020108050000|LPG 5K-20K Cu. M.||05020108000000|05|N||
05020108050100|5-20,000 Cu. M. LPG Fleet Development||05020108050000|06|Y|Y,Q,M|C
05020108060000|LPG <5K Cu. M.||05020108000000|05|N||
05020108060100|<5,000 Cu. M. LPG Fleet Development||05020108060000|06|Y|Y,Q,M|C
05020109000000|Containerships||05020100000000|04|N||
05020109010000|Containerships General||05020109000000|05|N||
05020109010100|Total Containerships - % Idle/Laid Up/Scrubber Retrofit||05020109010000|06|Y|Y,Q,M|C
05020109010200|Containership <3,000 TEU Fleet Growth||05020109010000|06|Y|Y,Q,M|C
05020109010300|Containership 3,000-7,999 TEU Fleet Growth||05020109010000|06|Y|Y,Q,M|C
05020109010400|Containership 8,000 + TEU Fleet Development||05020109010000|06|Y|Y,Q,M|C
05020109010500|Containership 8,000+ TEU Fleet Growth||05020109010000|06|Y|Y,Q,M|C
05020109010600|Containership 8,000-16,999 TEU Fleet Development||05020109010000|06|Y|Y,Q,M|C
05020109010700|Containership 8,000-16,999 TEU Fleet Growth||05020109010000|06|Y|Y,Q,M|C
05020109010800|Containership Fleet Growth||05020109010000|06|Y|Y,Q,M|C
05020109010900|Total Containership Charter Owner Fleet Development||05020109010000|06|Y|Y,Q,M|C
05020109011000|Total Containership Fleet Development||05020109010000|06|Y|Y,Q,M|C
05020109011100|Total Containership Operator Owner Fleet Development||05020109010000|06|Y|Y,Q,M|C
05020109020000|Post-Panamax 17,000+ TEU||05020109000000|05|N||
05020109020100|17,000+ TEU Containership Fleet Growth||05020109020000|06|Y|Y,Q,M|C
05020109020200|Post-Panamax Containership 15,000+ TEU Fleet Development||05020109020000|06|Y|Y,Q,M|C
05020109020300|Post-Panamax Containership 17,000+ TEU Fleet Development||05020109020000|06|Y|Y,Q,M|C
05020109030000|Neo-Panamax 12,000-16,999 TEU||05020109000000|05|N||
05020109030100|Containership 12,000+ TEU Fleet Development||05020109030000|06|Y|Y,Q,M|C
05020109030200|Neo-Panamax Containership 12,000-14,999 TEU Fleet Development||05020109030000|06|Y|Y,Q,M|C
05020109030300|Neo-Panamax Containership 12,000-16,999 TEU Fleet Development||05020109030000|06|Y|Y,Q,M|C
05020109030400|Neo-Panamax Containership 12,000-16,999 TEU Fleet Growth||05020109030000|06|Y|Y,Q,M|C
05020109040000|Neo-Panamax 8,000-11,999 TEU||05020109000000|05|N||
05020109040100|Neo-Panamax Containership 8,000-11,999 TEU Fleet Development||05020109040000|06|Y|Y,Q,M|C
05020109040200|Neo-Panamax Containership 8,000-11,999 TEU Fleet Growth||05020109040000|06|Y|Y,Q,M|C
05020109050000|Intermediate 6,000-7,999 TEU||05020109000000|05|N||
05020109050100|Containership 3-7,999 TEU Fleet Development||05020109050000|06|Y|Y,Q,M|C
05020109050200|Intermediate Containership 6,000-7,999 TEU Fleet Development||05020109050000|06|Y|Y,Q,M|C
05020109060000|Intermediate 3,000-5,999 TEU||05020109000000|05|N||
05020109060100|Intermediate Containership 3,000-5,999 TEU Fleet Development||05020109060000|06|Y|Y,Q,M|C
05020109060200|Narrow Beam Containership 3,000+ TEU Fleet Development||05020109060000|06|Y|Y,Q,M|C
05020109070000|Feeder 100-2,999 TEU||05020109000000|05|N||
05020109070100|Feeder Containership 1,000-1,999 TEU Fleet Development||05020109070000|06|Y|Y,Q,M|C
05020109070200|Feeder Containership 100-2,999 TEU Fleet Development||05020109070000|06|Y|Y,Q,M|C
05020109070300|Feeder Containership 100-999 TEU Fleet Development||05020109070000|06|Y|Y,Q,M|C
05020109070400|Feeder Containership 2,000-2,999 TEU Fleet Development||05020109070000|06|Y|Y,Q,M|C
05020110000000|MPP||05020100000000|04|N||
05020110010000|MPP General||05020110000000|05|N||
05020110010100|Total MPP Fleet Development||05020110010000|06|Y|Y,Q,M|C
05020110020000|Handy (MPP) 1,000+ TEU||05020110000000|05|N||
05020110020100|1,000+ TEU MPP Fleet Development||05020110020000|06|Y|Y,Q,M|C
05020110030000|Feedermax (MPP) 750-999 TEU||05020110000000|05|N||
05020110030100|750-999 TEU MPP Fleet Development||05020110030000|06|Y|Y,Q,M|C
05020110040000|Feedermax (MPP) 500-749 TEU||05020110000000|05|N||
05020110040100|500-749 TEU MPP Fleet Development||05020110040000|06|Y|Y,Q,M|C
05020110050000|Feeder (MPP) 350-499 TEU||05020110000000|05|N||
05020110050100|350-499 TEU MPP Fleet Development||05020110050000|06|Y|Y,Q,M|C
05020110060000|Feeder (MPP) 200-349 TEU||05020110000000|05|N||
05020110060100|200-349 TEU MPP Fleet Development||05020110060000|06|Y|Y,Q,M|C
05020110070000|Feeder (MPP) 100-199 TEU||05020110000000|05|N||
05020110070100|<10,000 DWT MPP Fleet Development||05020110070000|06|Y|Y,Q,M|C
05020110070200|100-199 TEU MPP Fleet Development||05020110070000|06|Y|Y,Q,M|C
05020110070300|100-499 TEU MPP Fleet Development||05020110070000|06|Y|Y,Q,M|C
05020110070400|500-999 TEU MPP Fleet Development||05020110070000|06|Y|Y,Q,M|C
05020111000000|General Cargo||05020100000000|04|N||
05020111010000|General Cargo General||05020111000000|05|N||
05020111010100|Total General Cargo Fleet Development||05020111010000|06|Y|Y,Q,M|C
05020111020000|General Cargo 10,000+ DWT||05020111000000|05|N||
05020111020100|10,000-14,999 DWT General Cargo Fleet Development||05020111020000|06|Y|Y,Q,M|C
05020111020200|15,000-19,999 DWT General Cargo Fleet Development||05020111020000|06|Y|Y,Q,M|C
05020111020300|20,000+ DWT General Cargo Fleet Development||05020111020000|06|Y|Y,Q,M|C
05020111030000|General Cargo 5,000-9,999 DWT||05020111000000|05|N||
05020111030100|5,000-7,499 DWT General Cargo Fleet Development||05020111030000|06|Y|Y,Q,M|C
05020111030200|7,500-9,999 DWT General Cargo Fleet Development||05020111030000|06|Y|Y,Q,M|C
05020112000000|Reefer||05020100000000|04|N||
05020112010000|Reefer General||05020112000000|05|N||
05020112010100|Total Reefer Fleet Development||05020112010000|06|Y|Y,Q,M|C
05020112020000|Reefer 550,000+ Cu. Ft.||05020112000000|05|N||
05020112020100|550,000+ Cu. Ft. Reefer Fleet Development||05020112020000|06|Y|Y,Q,M|C
05020112030000|Reefer 450-549,999 Cu. Ft.||05020112000000|05|N||
05020112030100|450-549,999 Cu. Ft. Reefer Fleet Development||05020112030000|06|Y|Y,Q,M|C
05020112040000|Reefer 300-449,999 Cu. Ft.||05020112000000|05|N||
05020112040100|300-449,999 Cu. Ft. Reefer Fleet Development||05020112040000|06|Y|Y,Q,M|C
05020112050000|Reefer 200-299,999 Cu. Ft.||05020112000000|05|N||
05020112050100|200-299,999 Cu. Ft. Reefer Fleet Development||05020112050000|06|Y|Y,Q,M|C
05020112060000|Reefer 100-199,999 Cu. Ft.||05020112000000|05|N||
05020112060100|100-199,999 Cu. Ft. Reefer Fleet Development||05020112060000|06|Y|Y,Q,M|C
05020112070000|Reefer <100,000 Cu. Ft.||05020112000000|05|N||
05020112070100|<100,000 Cu. Ft. Reefer Fleet Development||05020112070000|06|Y|Y,Q,M|C
05020113000000|Ro-Ro||05020100000000|04|N||
05020113010000|Ro-Ro General||05020113000000|05|N||
05020113010100|Total RoRo Fleet Development||05020113010000|06|Y|Y,Q,M|C
05020113020000|Ro-Ro 15,000+ DWT||05020113000000|05|N||
05020113020100|15,000+ DWT RoRo Fleet Development||05020113020000|06|Y|Y,Q,M|C
05020113030000|Ro-Ro 10,000-14,999 DWT||05020113000000|05|N||
05020113030100|10,000-14,999 DWT RoRo Fleet Development||05020113030000|06|Y|Y,Q,M|C
05020113040000|Ro-Ro 7,500-9,999 DWT||05020113000000|05|N||
05020113040100|7,500-9,999 DWT RoRo Fleet Development||05020113040000|06|Y|Y,Q,M|C
05020113050000|Ro-Ro 5,000-7,499 DWT||05020113000000|05|N||
05020113050100|5,000-7,499 DWT RoRo Fleet Development||05020113050000|06|Y|Y,Q,M|C
05020113060000|Ro-Ro 2,000-4,999 DWT||05020113000000|05|N||
05020113060100|2,000-4,999 DWT RoRo Fleet Development||05020113060000|06|Y|Y,Q,M|C
05020113070000|Ro-Ro <2,000 DWT||05020113000000|05|N||
05020113070100|<2,000 DWT RoRo Fleet Development||05020113070000|06|Y|Y,Q,M|C
05020114000000|Ferry||05020100000000|04|N||
05020114010000|Total Ferry Fleet Development||05020114000000|05|Y|Y,Q,M|C
05020115000000|Cruise||05020100000000|04|N||
05020115010000|Cruise <2,000 GT Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115020000|Cruise <500 Berths Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115030000|Cruise 1,000 - 1,999 Berths Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115040000|Cruise 10,000 - 59,999 GT Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115050000|Cruise 100,000+ GT Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115060000|Cruise 2,000 - 2,999 Berths Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115070000|Cruise 2,000 - 9,999 GT Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115080000|Cruise 3,000+ Berths Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115090000|Cruise 500 - 999 Berths Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115100000|Cruise 60,000 - 99,999 GT Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020115110000|Total Cruise Fleet Development||05020115000000|05|Y|Y,Q,M|C
05020116000000|PCC||05020100000000|04|N||
05020116010000|PCC General||05020116000000|05|N||
05020116010100|Total PCC Fleet Development||05020116010000|06|Y|Y,Q,M|C
05020116010200|Total PCC Fleet Growth||05020116010000|06|Y|Y,Q,M|C
05020116020000|PCC 6,000+ Vehicles||05020116000000|05|N||
05020116020100|PCC 6,000+ Vehicles Fleet Development||05020116020000|06|Y|Y,Q,M|C
05020116030000|PCC 4-5,999 Vehicles||05020116000000|05|N||
05020116030100|PCC 4-5,999 Vehicles Fleet Development||05020116030000|06|Y|Y,Q,M|C
05020116040000|PCC 2-3,999 Vehicles||05020116000000|05|N||
05020116040100|PCC 2-3,999 Vehicles Fleet Development||05020116040000|06|Y|Y,Q,M|C
05020116050000|PCC <2,000 Vehicles||05020116000000|05|N||
05020116050100|PCC <2,000 Vehicles Fleet Development||05020116050000|06|Y|Y,Q,M|C
05020117000000|Offshore||05020100000000|04|N||
05020117010000|Offshore General||05020117000000|05|N||
05020117010100|Anchor Handling Tug/Supply Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010200|Crew/Workboat Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010300|Offshore Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010400|Other Offshore Types (Inc. Crew/WB) Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010500|Other Offshore Types Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010600|PSV/Supply Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117010700|Total Offshore Fleet Development||05020117010000|06|Y|Y,Q,M|C
05020117020000|AHT(S)||05020117000000|05|N||
05020117020100|AHT/S <2,500 GT Fleet Development||05020117020000|06|Y|Y,Q,M|C
05020117020200|AHT/S 2,500+ GTFleet Development||05020117020000|06|Y|Y,Q,M|C
05020117030000|PSV/Supply||05020117000000|05|N||
05020117030100|PSV <2,500 GT Fleet Development||05020117030000|06|Y|Y,Q,M|C
05020117030200|PSV 2,500+ GT Fleet Development||05020117030000|06|Y|Y,Q,M|C
05030000000000|Orderbook (주문서)||05000000000000|02|N||
05030100000000|Orderbook By Ship Type||05030000000000|03|N||
05030101000000|All Vessels||05030100000000|04|N||
05030101010000|World Orderbook||05030101000000|05|Y|Y,Q,M|C
05030101020000|World Orderbook % Fleet||05030101000000|05|Y|Y,Q,M|C
05030102000000|Oil Tankers||05030100000000|04|N||
05030102010000|Tanker General||05030102000000|05|N||
05030102010100|Tankers 10k + DWT Orderbook||05030102010000|06|Y|Y,Q,M|C
05030102010200|Total Tanker Orderbook % Fleet||05030102010000|06|Y|Y,Q,M|C
05030102020000|Product Tankers||05030102000000|05|N||
05030102020100|Aframax Product Tankers Orderbook||05030102020000|06|Y|Y,Q,M|C
05030102020200|MR Products Tanker 40,000-54,999 dwt Orderbook||05030102020000|06|Y|Y,Q,M|C
05030102020300|Panamax Product Tankers Orderbook||05030102020000|06|Y|Y,Q,M|C
05030102020400|Product Tanker 10K+ Orderbook % Fleet||05030102020000|06|Y|Y,Q,M|C
05030102020500|Product Tankers (10,000 + dwt tonnes) Orderbook||05030102020000|06|Y|Y,Q,M|C
05030102020600|Product Tankers (10-54,999 dwt tonnes) Orderbook||05030102020000|06|Y|Y,Q,M|C
05030102030000|ULCC/VLCC||05030102000000|05|N||
05030102030100|UL/VLCC Orderbook||05030102030000|06|Y|Y,Q,M|C
05030102030200|VLCC Orderbook % Fleet||05030102030000|06|Y|Y,Q,M|C
05030102040000|Suezmax Tanker||05030102000000|05|N||
05030102040100|Suezmax Crude Tankers (120-199,999 dwt tonnes) Orderbook||05030102040000|06|Y|Y,Q,M|C
05030102040200|Suezmax Orderbook||05030102040000|06|Y|Y,Q,M|C
05030102040300|Suezmax Orderbook % Fleet||05030102040000|06|Y|Y,Q,M|C
05030102050000|Aframax Tanker||05030102000000|05|N||
05030102050100|Aframax Crude Tankers (85-124,999 dwt tonnes) Orderbook||05030102050000|06|Y|Y,Q,M|C
05030102050200|Aframax Tanker Orderbook||05030102050000|06|Y|Y,Q,M|C
05030102050300|Crude Aframax Orderbook % Fleet||05030102050000|06|Y|Y,Q,M|C
05030102060000|Panamax Tanker||05030102000000|05|N||
05030102060100|Panamax Crude Tankers (55-84,999 dwt tonnes) Orderbook||05030102060000|06|Y|Y,Q,M|C
05030102060200|Panamax Tanker Orderbook||05030102060000|06|Y|Y,Q,M|C
05030102070000|Handysize Tanker||05030102000000|05|N||
05030102070100|Handysize Tanker Orderbook||05030102070000|06|Y|Y,Q,M|C
05030102080000|Small Tankers||05030102000000|05|N||
05030102080100|Small Tankers Orderbook||05030102080000|06|Y|Y,Q,M|C
05030102080200|Tankers <10K Orderbook||05030102080000|06|Y|Y,Q,M|C
05030102090000|Crude Tanker||05030102000000|05|N||
05030102090100|Crude Tanker Orderbook % Fleet||05030102090000|06|Y|Y,Q,M|C
05030102090200|Crude Tankers (55,000 + dwt tonnes) Orderbook||05030102090000|06|Y|Y,Q,M|C
05030103000000|Chemical Tankers||05030100000000|04|N||
05030103010000|Chemical Tankers (10-60,000 dwt tonnes) Orderbook||05030103000000|05|Y|Y,Q,M|C
05030104000000|Combined Carriers||05030100000000|04|N||
05030104010000|Combined Carriers Orderbook||05030104000000|05|Y|Y,Q,M|C
05030105000000|Bulkers||05030100000000|04|N||
05030105010000|Bulkers General||05030105000000|05|N||
05030105010100|Bulkcarrier Orderbook||05030105010000|06|Y|Y,Q,M|C
05030105010200|Bulkcarrier Orderbook % Fleet||05030105010000|06|Y|Y,Q,M|C
05030105020000|Capesize Bulker||05030105000000|05|N||
05030105020100|Capesize Bulker Orderbook||05030105020000|06|Y|Y,Q,M|C
05030105020200|Capesize Orderbook % Fleet||05030105020000|06|Y|Y,Q,M|C
05030105030000|Panamax Bulker||05030105000000|05|N||
05030105030100|Panamax Bulker Orderbook||05030105030000|06|Y|Y,Q,M|C
05030105030200|Panamax Orderbook % Fleet||05030105030000|06|Y|Y,Q,M|C
05030105040000|Handymax Bulker||05030105000000|05|N||
05030105040100|Handymax Bulker Orderbook||05030105040000|06|Y|Y,Q,M|C
05030105040200|Handymax Orderbook % Fleet||05030105040000|06|Y|Y,Q,M|C
05030105050000|Handysize Bulker||05030105000000|05|N||
05030105050100|Handysize Bulker Orderbook||05030105050000|06|Y|Y,Q,M|C
05030105050200|Handysize Orderbook % Fleet||05030105050000|06|Y|Y,Q,M|C
05030106000000|LNG||05030100000000|04|N||
05030106010000|LNG General||05030106000000|05|N||
05030106010100|LNG Orderbook||05030106010000|06|Y|Y,Q,M|C
05030106010200|LNG Orderbook % Fleet||05030106010000|06|Y|Y,Q,M|C
05030106020000|LNG 40K+ Cu. M.||05030106000000|05|N||
05030106020100|LNG 100-140K Cu. M. Orderbook||05030106020000|06|Y|Y,Q,M|C
05030106020200|LNG 140K + Cu. M. Orderbook||05030106020000|06|Y|Y,Q,M|C
05030106020300|LNG 40-60K Cu. M. Orderbook||05030106020000|06|Y|Y,Q,M|C
05030106020400|LNG 60-100K Cu. M. Orderbook||05030106020000|06|Y|Y,Q,M|C
05030106030000|LNG <40K Cu. M.||05030106000000|05|N||
05030106030100|LNG <40K Cu. M. Orderbook||05030106030000|06|Y|Y,Q,M|C
05030106040000|FSRU||05030106000000|05|N||
05030106040100|FSRU Orderbook||05030106040000|06|Y|Y,Q,M|C
05030107000000|LPG||05030100000000|04|N||
05030107010000|LPG General||05030107000000|05|N||
05030107010100|LPG Orderbook||05030107010000|06|Y|Y,Q,M|C
05030107010200|LPG Orderbook % Fleet||05030107010000|06|Y|Y,Q,M|C
05030107020000|LPG 65K+ Cu. M.||05030107000000|05|N||
05030107020100|LPG 65K + Cu. M. Orderbook||05030107020000|06|Y|Y,Q,M|C
05030107030000|LPG 45K-65K Cu. M.||05030107000000|05|N||
05030107030100|LPG 45-65K Cu. M. Orderbook||05030107030000|06|Y|Y,Q,M|C
05030107040000|LPG 20K-45K Cu. M.||05030107000000|05|N||
05030107040100|LPG 20-45K Cu. M. Orderbook||05030107040000|06|Y|Y,Q,M|C
05030107050000|LPG 5K-20K Cu. M.||05030107000000|05|N||
05030107050100|LPG 5-20K + Cu. M. Orderbook||05030107050000|06|Y|Y,Q,M|C
05030107060000|LPG <5K Cu. M.||05030107000000|05|N||
05030107060100|LPG <5K + Cu. M. Orderbook||05030107060000|06|Y|Y,Q,M|C
05030108000000|Containerships||05030100000000|04|N||
05030108010000|Containerships General||05030108000000|05|N||
05030108010100|Containership (3,000-7,999 TEU) Orderbook||05030108010000|06|Y|Y,Q,M|C
05030108010200|Containership (8,000 + TEU) Orderbook||05030108010000|06|Y|Y,Q,M|C
05030108010300|Containership <3,000 TEU Orderbook % Fleet||05030108010000|06|Y|Y,Q,M|C
05030108010400|Containership 3-7,999 TEU Orderbook % Fleet||05030108010000|06|Y|Y,Q,M|C
05030108010500|Containership 8,000+ TEU Orderbook % Fleet||05030108010000|06|Y|Y,Q,M|C
05030108010600|Containership Orderbook||05030108010000|06|Y|Y,Q,M|C
05030108010700|Containership Orderbook % Fleet||05030108010000|06|Y|Y,Q,M|C
05030108020000|Post-Panamax 17,000+ TEU||05030108000000|05|N||
05030108020100|Post-Panamax Containership 15,000+ TEU Orderbook||05030108020000|06|Y|Y,Q,M|C
05030108020200|Post-Panamax Containership 17,000+ TEU Orderbook||05030108020000|06|Y|Y,Q,M|C
05030108030000|Neo-Panamax 12,000-16,999 TEU||05030108000000|05|N||
05030108030100|Containership 12,000+ TEU Orderbook||05030108030000|06|Y|Y,Q,M|C
05030108030200|Neo-Panamax Containership 12,000-14,999 TEU Orderbook||05030108030000|06|Y|Y,Q,M|C
05030108030300|Neo-Panamax Containership 12,000-16,999 TEU Orderbook||05030108030000|06|Y|Y,Q,M|C
05030108040000|Neo-Panamax 8,000-11,999 TEU||05030108000000|05|N||
05030108040100|Neo-Panamax Containership 8,000-11,999 TEU Orderbook||05030108040000|06|Y|Y,Q,M|C
05030108050000|Intermediate 6,000-7,999 TEU||05030108000000|05|N||
05030108050100|Intermediate Containership 6,000-7,999 TEU Orderbook||05030108050000|06|Y|Y,Q,M|C
05030108060000|Intermediate 3,000-5,999 TEU||05030108000000|05|N||
05030108060100|Intermediate Containership 3,000-5,999 TEU Orderbook||05030108060000|06|Y|Y,Q,M|C
05030108060200|Narrow Beam Containership 3,000+ TEU Orderbook||05030108060000|06|Y|Y,Q,M|C
05030108070000|Feeder 100-2,999 TEU||05030108000000|05|N||
05030108070100|Feeder Containership 1,000-1,999 TEU Orderbook||05030108070000|06|Y|Y,Q,M|C
05030108070200|Feeder Containership 100-2,999 TEU Orderbook||05030108070000|06|Y|Y,Q,M|C
05030108070300|Feeder Containership 100-999 TEU Orderbook||05030108070000|06|Y|Y,Q,M|C
05030108070400|Feeder Containership 2,000-2,999 TEU Orderbook||05030108070000|06|Y|Y,Q,M|C
05030109000000|MPP||05030100000000|04|N||
05030109010000|MPP General||05030109000000|05|N||
05030109010100|MPP Orderbook||05030109010000|06|Y|Y,Q,M|C
05030109020000|Handy (MPP) 1,000+ TEU||05030109000000|05|N||
05030109020100|MPP 1,000-1,999 TEU Orderbook||05030109020000|06|Y|Y,Q,M|C
05030109030000|Feedermax (MPP) 750-999 TEU||05030109000000|05|N||
05030109030100|MPP 750-999 TEU Orderbook||05030109030000|06|Y|Y,Q,M|C
05030109040000|Feedermax (MPP) 500-749 TEU||05030109000000|05|N||
05030109040100|MPP 500-749 TEU Orderbook||05030109040000|06|Y|Y,Q,M|C
05030109050000|Feeder (MPP) 350-499 TEU||05030109000000|05|N||
05030109050100|MPP 350-499 TEU Orderbook||05030109050000|06|Y|Y,Q,M|C
05030109060000|Feeder (MPP) 200-349 TEU||05030109000000|05|N||
05030109060100|MPP 200-349 TEU Orderbook||05030109060000|06|Y|Y,Q,M|C
05030109070000|Feeder (MPP) 100-199 TEU||05030109000000|05|N||
05030109070100|MPP 100-199 TEU Orderbook||05030109070000|06|Y|Y,Q,M|C
05030110000000|General Cargo||05030100000000|04|N||
05030110010000|General Cargo General||05030110000000|05|N||
05030110010100|General Cargo Orderbook||05030110010000|06|Y|Y,Q,M|C
05030110020000|General Cargo 10,000+ DWT||05030110000000|05|N||
05030110020100|10,000-14,999 DWT General Cargo Orderbook||05030110020000|06|Y|Y,Q,M|C
05030110020200|15,000-19,999 DWT General Cargo Dwt. Orderbook||05030110020000|06|Y|Y,Q,M|C
05030110020300|20,000+ DWT General Cargo Orderbook||05030110020000|06|Y|Y,Q,M|C
05030110030000|General Cargo 5,000-9,999 DWT||05030110000000|05|N||
05030110030100|7,500-9,999 DWT General Cargo Orderbook||05030110030000|06|Y|Y,Q,M|C
05030110030200|5,000-7,500 DWT General Cargo Orderbook||05030110030000|06|Y|Y,Q,M|C
05030111000000|Reefer||05030100000000|04|N||
05030111010000|Reefer General||05030111000000|05|N||
05030111010100|Reefer Orderbook||05030111010000|06|Y|Y,Q,M|C
05030111020000|Reefer 550,000+ Cu. Ft.||05030111000000|05|N||
05030111020100|Reefers 550,000 & Above Cu. Ft. Orderbook||05030111020000|06|Y|Y,Q,M|C
05030111030000|Reefer 450-549,999 Cu. Ft.||05030111000000|05|N||
05030111030100|Reefers 450-549,999 Cu. Ft. Orderbook||05030111030000|06|Y|Y,Q,M|C
05030111040000|Reefer 300-449,999 Cu. Ft.||05030111000000|05|N||
05030111040100|Reefers 300-449,999 Cu. Ft. Orderbook||05030111040000|06|Y|Y,Q,M|C
05030111050000|Reefer 200-299,999 Cu. Ft.||05030111000000|05|N||
05030111050100|Reefers 200-299,999 Cu. Ft. Orderbook||05030111050000|06|Y|Y,Q,M|C
05030111060000|Reefer 100-199,999 Cu. Ft.||05030111000000|05|N||
05030111060100|Reefers 100-199,999 Cu. Ft. Orderbook||05030111060000|06|Y|Y,Q,M|C
05030111070000|Reefer <100,000 Cu. Ft.||05030111000000|05|N||
05030111070100|Reefers Less Than 100,000 Cu. Ft. Orderbook||05030111070000|06|Y|Y,Q,M|C
05030112000000|Ro-Ro||05030100000000|04|N||
05030112010000|Ro-Ro General||05030112000000|05|N||
05030112010100|RoRo Orderbook||05030112010000|06|Y|Y,Q,M|C
05030112020000|Ro-Ro 15,000+ DWT||05030112000000|05|N||
05030112020100|Ro-Ro (15,000 & Above dwt) Orderbook||05030112020000|06|Y|Y,Q,M|C
05030112030000|Ro-Ro 10,000-14,999 DWT||05030112000000|05|N||
05030112030100|Ro-Ro (10,000-14,999 dwt) Orderbook||05030112030000|06|Y|Y,Q,M|C
05030112040000|Ro-Ro 7,500-9,999 DWT||05030112000000|05|N||
05030112040100|Ro-Ro (7,500-9,999 dwt) Orderbook||05030112040000|06|Y|Y,Q,M|C
05030112050000|Ro-Ro 5,000-7,499 DWT||05030112000000|05|N||
05030112050100|Ro-Ro (5,000-7,499 dwt) Orderbook||05030112050000|06|Y|Y,Q,M|C
05030112060000|Ro-Ro 2,000-4,999 DWT||05030112000000|05|N||
05030112060100|Ro-Ro (2,000-4,999 dwt) Orderbook||05030112060000|06|Y|Y,Q,M|C
05030112070000|Ro-Ro <2,000 DWT||05030112000000|05|N||
05030112070100|Ro-Ro (Less Than 2,000 dwt) Orderbook||05030112070000|06|Y|Y,Q,M|C
05030113000000|Ferry||05030100000000|04|N||
05030113010000|Total Ferry Orderbook||05030113000000|05|Y|Y,Q,M|C
05030114000000|Cruise||05030100000000|04|N||
05030114010000|Cruise Orderbook||05030114000000|05|Y|Y,Q,M|C
05030115000000|PCC||05030100000000|04|N||
05030115010000|PCC General||05030115000000|05|N||
05030115010100|PCC Orderbook % Fleet||05030115010000|06|Y|Y,Q,M|C
05030115010200|Total PCC Orderbook||05030115010000|06|Y|Y,Q,M|C
05030115020000|PCC 6,000+ Vehicles||05030115000000|05|N||
05030115020100|PCC 6,000+ Vehicles Orderbook||05030115020000|06|Y|Y,Q,M|C
05030115030000|PCC 4-5,999 Vehicles||05030115000000|05|N||
05030115030100|PCC 4-5,999 Vehicles Orderbook||05030115030000|06|Y|Y,Q,M|C
05030115040000|PCC 2-3,999 Vehicles||05030115000000|05|N||
05030115040100|PCC 2-3,999 Vehicles Orderbook||05030115040000|06|Y|Y,Q,M|C
05030115050000|PCC <2,000 Vehicles||05030115000000|05|N||
05030115050100|PCC <2,000 Vehicles Orderbook||05030115050000|06|Y|Y,Q,M|C
05030116000000|Offshore||05030100000000|04|N||
05030116010000|Offshore General||05030116000000|05|N||
05030116010100|Offshore Orderbook||05030116010000|06|Y|Y,Q,M|C
05030116020000|AHT(S)||05030116000000|05|N||
